# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
1.679267896264305338e+07 2.027740774825182161e+05 -2.013271046333000297e+06 -2.968030807197448332e+06 2.049024841720337048e+07 3.238584569291657954e+07 1.298723557955044359e+08 -1.934714718377810344e+07 -5.671073814497850835e+07
2.027740774825182161e+05 5.239100340173780751e+03 -3.580470665057781298e+04 -4.038811913528660079e+04 2.710579007660524803e+05 -2.395301184404276777e+06 2.419976639286108781e+06 -1.506403897674754553e+05 -5.703655354655903066e+05
-2.013271046333000297e+06 -3.580470665057781298e+04 4.227195591635262826e+05 4.468216386424335651e+05 -2.636835843780889176e+06 2.666555228787271678e+07 -2.764482440547400340e+07 1.108462897401328664e+06 6.247358704615929164e+06
-2.968030807197448332e+06 -4.038811913528660079e+04 4.468216386424335651e+05 6.052280410689988639e+05 -3.899078325927712023e+06 -9.147460064246058464e+05 -2.951518277758289874e+07 2.801642907624465879e+06 1.058231438846539333e+07
2.049024841720337048e+07 2.710579007660524803e+05 -2.636835843780889176e+06 -3.899078325927712023e+06 2.674991293487182260e+07 5.617495227019078285e+07 1.741305665247181654e+08 -2.233742116050466523e+07 -7.381965193778583407e+07
3.238584569291657954e+07 -2.395301184404276777e+06 2.666555228787271678e+07 -9.147460064246058464e+05 5.617495227019078285e+07 1.065385294226634789e+10 -1.738338757183012724e+09 -2.428073719185212851e+08 -5.012504705924882889e+08
1.298723557955044359e+08 2.419976639286108781e+06 -2.764482440547400340e+07 -2.951518277758289874e+07 1.741305665247181654e+08 -1.738338757183012724e+09 1.835307253683395147e+09 -6.794688543775832653e+07 -3.766084996035817266e+08
-1.934714718377810344e+07 -1.506403897674754553e+05 1.108462897401328664e+06 2.801642907624465879e+06 -2.233742116050466523e+07 -2.428073719185212851e+08 -6.794688543775832653e+07 3.046104629011822492e+07 7.026044040051960945e+07
-5.671073814497850835e+07 -5.703655354655903066e+05 6.247358704615929164e+06 1.058231438846539333e+07 -7.381965193778583407e+07 -5.012504705924882889e+08 -3.766084996035817266e+08 7.026044040051960945e+07 5.947992818138717413e+08
