# m_wdm ombh2 mnu tau nnu ns theta logA omch2
6.214275561476593091e-04 -9.412140984624464863e+02 -1.586057681755637816e+01 -6.869340902043136055e+01 -1.808988474314738326e+01 1.212690838893862662e+02 -2.626043117929728510e+02 9.053299891940905297e+01 1.063904983579755708e+03
-9.412140984624464863e+02 1.506825181849992943e+10 8.963342470253168046e+07 1.278712572841174006e+08 5.902603878581906110e+07 -1.733673073974443078e+08 2.800401224463417530e+08 -3.714255587434020042e+08 -4.981812714338247299e+09
-1.586057681755637816e+01 8.963342470253168046e+07 1.619347323948558187e+06 7.904856925453281030e+06 1.666253082543332130e+06 -7.874682114977116697e+06 2.472585853727180511e+07 -9.548547901792623103e+06 -9.212428966544418037e+07
-6.869340902043136055e+01 1.278712572841174006e+08 7.904856925453281030e+06 6.902176716360543668e+07 9.608029446400146931e+06 -5.026760343685198575e+07 1.743397124148252010e+08 -6.210477273754684627e+07 -4.281328131073753834e+08
-1.808988474314738326e+01 5.902603878581906110e+07 1.666253082543332130e+06 9.608029446400146931e+06 1.868520275848978898e+06 -9.549874353896776214e+06 3.028188171406896040e+07 -1.057910977533489279e+07 -9.615879469169417024e+07
1.212690838893862662e+02 -1.733673073974443078e+08 -7.874682114977116697e+06 -5.026760343685198575e+07 -9.549874353896776214e+06 5.460677309330180287e+07 -1.632366510751239359e+08 5.255301849630292505e+07 4.739358014857416749e+08
-2.626043117929728510e+02 2.800401224463417530e+08 2.472585853727180511e+07 1.743397124148252010e+08 3.028188171406896040e+07 -1.632366510751239359e+08 7.238757322166548967e+08 -1.728206825344386995e+08 -1.409604209594869375e+09
9.053299891940905297e+01 -3.714255587434020042e+08 -9.548547901792623103e+06 -6.210477273754684627e+07 -1.057910977533489279e+07 5.255301849630292505e+07 -1.728206825344386995e+08 6.420535518151922524e+07 5.326004265778431296e+08
1.063904983579755708e+03 -4.981812714338247299e+09 -9.212428966544418037e+07 -4.281328131073753834e+08 -9.615879469169417024e+07 4.739358014857416749e+08 -1.409604209594869375e+09 5.326004265778431296e+08 5.363358323762175560e+09
