# HMCode_logT_AGN logA m_wdm mnu nnu ns ombh2 omch2 tau theta
2.763699996626491338e+04 -5.091932502738885232e+05 -7.920985838692125469e+00 1.081615172022491461e+05 1.072756618045525684e+05 -6.942175281870613107e+05 7.049235368499519303e+06 -6.739998438854844309e+06 3.242642822971557034e+05 1.459205799162139418e+06
-5.091932502738885232e+05 1.610372431235729158e+07 1.483986712626129645e+02 -2.062465510526135098e+06 -2.810420917817831039e+06 1.988011401595345885e+07 2.539395253574341908e+07 1.245278475714853704e+08 -1.877914258102891594e+07 -5.389610941562441736e+07
-7.920985838692125469e+00 1.483986712626129645e+02 3.633712167480838539e-03 -2.884201628677101681e+01 -2.867999184823637648e+01 2.022464725428137342e+02 -2.006320117779358952e+03 1.789003750553691134e+03 -1.111222560798457124e+02 -3.926418608043612153e+02
1.081615172022491461e+05 -2.062465510526135098e+06 -2.884201628677101681e+01 4.651044321755887358e+05 4.519664247607644065e+05 -2.762448434979239479e+06 3.006977756393496692e+07 -2.872504922005003318e+07 1.146252608086113818e+06 6.228735015166188590e+06
1.072756618045525684e+05 -2.810420917817831039e+06 -2.867999184823637648e+01 4.519664247607644065e+05 5.687121959393145517e+05 -3.751005024022663478e+06 9.618252151292262715e+04 -2.810536401109900326e+07 2.687589863656436559e+06 9.970876025539873168e+06
-6.942175281870613107e+05 1.988011401595345885e+07 2.022464725428137342e+02 -2.762448434979239479e+06 -3.751005024022663478e+06 2.633627290478627011e+07 4.356461480222584307e+07 1.706951969816532433e+08 -2.181282759307963029e+07 -7.097740409602241218e+07
7.049235368499519303e+06 2.539395253574341908e+07 -2.006320117779358952e+03 3.006977756393496692e+07 9.618252151292262715e+04 4.356461480222584307e+07 1.091234154512623405e+10 -1.847891361399036884e+09 -2.370352045985956192e+08 -4.924933793813557625e+08
-6.739998438854844309e+06 1.245278475714853704e+08 1.789003750553691134e+03 -2.872504922005003318e+07 -2.810536401109900326e+07 1.706951969816532433e+08 -1.847891361399036884e+09 1.797866391960324764e+09 -6.448958891248561442e+07 -3.513107444674855471e+08
3.242642822971557034e+05 -1.877914258102891594e+07 -1.111222560798457124e+02 1.146252608086113818e+06 2.687589863656436559e+06 -2.181282759307963029e+07 -2.370352045985956192e+08 -6.448958891248561442e+07 2.984599747425983101e+07 6.802284901980087161e+07
1.459205799162139418e+06 -5.389610941562441736e+07 -3.926418608043612153e+02 6.228735015166188590e+06 9.970876025539873168e+06 -7.097740409602241218e+07 -4.924933793813557625e+08 -3.513107444674855471e+08 6.802284901980087161e+07 5.846466100861417055e+08
