# m_wdm ombh2 mnu tau nnu ns theta logA omch2
9.481551740851910373e-04 -9.444511042869700077e+02 -1.400470643021943218e+01 -6.153457029242920129e+01 -1.573547620454210261e+01 1.083938020262473430e+02 -2.209927954642341206e+02 8.070180908061912817e+01 9.459953341093275867e+02
-9.444511042869700077e+02 1.069131347636565781e+10 2.738028676198079437e+07 -2.404809679823135734e+08 -3.342377623440673342e+05 5.144574811585453153e+07 -4.954838994666078687e+08 2.894048790185620263e+07 -1.780112205659044743e+09
-1.400470643021943218e+01 2.738028676198079437e+07 4.346095641989118885e+05 1.155929250142132165e+06 4.589542237771720975e+05 -2.724342922797763720e+06 6.412330805531721562e+06 -2.078768686925447080e+06 -2.846140180846099183e+07
-6.153457029242920129e+01 -2.404809679823135734e+08 1.155929250142132165e+06 3.072229497270876169e+07 2.845748020253665280e+06 -2.270063975683759525e+07 7.082181777415060997e+07 -1.963473876992675662e+07 -7.079698398751530051e+07
-1.573547620454210261e+01 -3.342377623440673342e+05 4.589542237771720975e+05 2.845748020253665280e+06 6.141160829360809876e+05 -3.977115487757547293e+06 1.065457856534145214e+07 -3.026977786536493339e+06 -3.015656690843897685e+07
1.083938020262473430e+02 5.144574811585453153e+07 -2.724342922797763720e+06 -2.270063975683759525e+07 -3.977115487757547293e+06 2.737391631407606974e+07 -7.472483587300927937e+07 2.096024045436924323e+07 1.794578278747054040e+08
-2.209927954642341206e+02 -4.954838994666078687e+08 6.412330805531721562e+06 7.082181777415060997e+07 1.065457856534145214e+07 -7.472483587300927937e+07 5.944180051650491953e+08 -5.741098638380432874e+07 -3.825341611399944425e+08
8.070180908061912817e+01 2.894048790185620263e+07 -2.078768686925447080e+06 -1.963473876992675662e+07 -3.026977786536493339e+06 2.096024045436924323e+07 -5.741098638380432874e+07 1.715221899823844060e+07 1.338472341992381811e+08
9.459953341093275867e+02 -1.780112205659044743e+09 -2.846140180846099183e+07 -7.079698398751530051e+07 -3.015656690843897685e+07 1.794578278747054040e+08 -3.825341611399944425e+08 1.338472341992381811e+08 1.880664865181620836e+09
