# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
1.714119482593822479e+07 1.917705918042003304e+03 -2.076779894479944371e+06 -3.025199486010321416e+06 2.094569041641192883e+07 2.904285058244510368e+07 1.337252050328332782e+08 -1.962580979668972641e+07 -5.739010678564859182e+07
1.917705918042003304e+03 5.087155778937623163e-01 -3.356037624044448648e+02 -3.762942270386170094e+02 2.574876432111065242e+03 -2.252707844333930188e+04 2.264534966369819813e+04 -1.446028442216665326e+03 -5.279137076357880687e+03
-2.076779894479944371e+06 -3.356037624044448648e+02 4.349811583405754063e+05 4.578498009791152435e+05 -2.721663501982070040e+06 2.734670905025232583e+07 -2.839886650085005164e+07 1.154460170037673321e+06 6.375220506629923359e+06
-3.025199486010321416e+06 -3.762942270386170094e+02 4.578498009791152435e+05 6.146110422433887143e+05 -3.974737338182834443e+06 -3.382455624781187507e+05 -3.017580031678989530e+07 2.844392644904917572e+06 1.068539271349728294e+07
2.094569041641192883e+07 2.574876432111065242e+03 -2.721663501982070040e+06 -3.974737338182834443e+06 2.735440394173154607e+07 5.158755758724524081e+07 1.792927693081462085e+08 -2.268923411812683940e+07 -7.469753278641988337e+07
2.904285058244510368e+07 -2.252707844333930188e+04 2.734670905025232583e+07 -3.382455624781187507e+05 5.158755758724524081e+07 1.069054726854512596e+10 -1.779525470830155134e+09 -2.405518612610165477e+08 -4.951221797432914376e+08
1.337252050328332782e+08 2.264534966369819813e+04 -2.839886650085005164e+07 -3.017580031678989530e+07 1.792927693081462085e+08 -1.779525470830155134e+09 1.881241255615538836e+09 -7.070756225204671919e+07 -3.840328063639626503e+08
-1.962580979668972641e+07 -1.446028442216665326e+03 1.154460170037673321e+06 2.844392644904917572e+06 -2.268923411812683940e+07 -2.405518612610165477e+08 -7.070756225204671919e+07 3.071417052367461845e+07 7.080480485053522885e+07
-5.739010678564859182e+07 -5.279137076357880687e+03 6.375220506629923359e+06 1.068539271349728294e+07 -7.469753278641988337e+07 -4.951221797432914376e+08 -3.840328063639626503e+08 7.080480485053522885e+07 5.958724974074829817e+08
