# m_wdm ombh2 mnu tau nnu ns theta logA omch2
1.056960837552129405e-02 -3.216952430921016003e+03 -4.784429581027919909e+01 -2.069810575639741330e+02 -5.365953205735684151e+01 3.679638052656509899e+02 -7.526483700861882653e+02 2.738782287717756958e+02 3.229512481629425565e+03
-3.216952430921016003e+03 1.069113978878623962e+10 2.737696429293968156e+07 -2.404924111506656110e+08 -3.370479621442939388e+05 5.146877541565808654e+07 -4.955134932492141128e+08 2.895706936293615773e+07 -1.779906810132820845e+09
-4.784429581027919909e+01 2.737696429293968156e+07 4.345489835000067251e+05 1.155693627446582774e+06 4.588995340481301537e+05 -2.723912090250513051e+06 6.411698854801834561e+06 -2.078449509851897834e+06 -2.845760287445985153e+07
-2.069810575639741330e+02 -2.404924111506656110e+08 1.155693627446582774e+06 3.072098006644721702e+07 2.845528309258585330e+06 -2.269879510418955237e+07 7.081903795019127429e+07 -1.963329698859212548e+07 -7.078249948918668926e+07
-5.365953205735684151e+01 -3.370479621442939388e+05 4.588995340481301537e+05 2.845528309258585330e+06 6.140692410838961368e+05 -3.976728532558870502e+06 1.065406484221087396e+07 -3.026689056615071371e+06 -3.015320619065569341e+07
3.679638052656509899e+02 5.146877541565808654e+07 -2.723912090250513051e+06 -2.269879510418955237e+07 -3.976728532558870502e+06 2.737075509305557609e+07 -7.472035105143007636e+07 2.095788773972239345e+07 1.794309909015233517e+08
-7.526483700861882653e+02 -4.955134932492141128e+08 6.411698854801834561e+06 7.081903795019127429e+07 1.065406484221087396e+07 -7.472035105143007636e+07 5.944126747781270742e+08 -5.740756579537241161e+07 -3.824962879200705886e+08
2.738782287717756958e+02 2.895706936293615773e+07 -2.078449509851897834e+06 -1.963329698859212548e+07 -3.026689056615071371e+06 2.095788773972239345e+07 -5.740756579537241161e+07 1.715043966913148016e+07 1.338274328654492199e+08
3.229512481629425565e+03 -1.779906810132820845e+09 -2.845760287445985153e+07 -7.078249948918668926e+07 -3.015320619065569341e+07 1.794309909015233517e+08 -3.824962879200705886e+08 1.338274328654492199e+08 1.880427950245864391e+09
