# m_wdm ombh2 mnu tau nnu ns theta logA omch2
8.278136292914655314e+01 -3.544266482675415464e+05 -6.082760621368484863e+03 -2.607701293236622587e+04 -6.949241838834368536e+03 4.614198813686707581e+04 -1.013440282672244066e+05 3.455342667621151486e+04 4.074262419846789562e+05
-3.544266482675415464e+05 1.505697450756848907e+10 8.940584463509328663e+07 1.270208593590735346e+08 5.881942676278944314e+07 -1.717622594031743705e+08 2.775854860805785656e+08 -3.702512896384665966e+08 -4.967699732650303841e+09
-6.082760621368484863e+03 8.940584463509328663e+07 1.614820642513444414e+06 7.886944866430840455e+06 1.661997533540962264e+06 -7.842899993457434699e+06 2.467288751763317361e+07 -9.524570487532461062e+06 -9.184189890831978619e+07
-2.607701293236622587e+04 1.270208593590735346e+08 7.886944866430840455e+06 6.893918316341005266e+07 9.591108765596909449e+06 -5.013747085846273601e+07 1.741235179160789847e+08 -6.200419325305853039e+07 -4.270263323521983624e+08
-6.949241838834368536e+03 5.881942676278944314e+07 1.661997533540962264e+06 9.591108765596909449e+06 1.864691652151382994e+06 -9.520363360538633540e+06 3.023617751826763898e+07 -1.055671683056446351e+07 -9.589776273751133680e+07
4.614198813686707581e+04 -1.717622594031743705e+08 -7.842899993457434699e+06 -5.013747085846273601e+07 -9.520363360538633540e+06 5.438072674235155433e+07 -1.628743072836990952e+08 5.238264281306081265e+07 4.719655913972617984e+08
-1.013440282672244066e+05 2.775854860805785656e+08 2.467288751763317361e+07 1.741235179160789847e+08 3.023617751826763898e+07 -1.628743072836990952e+08 7.233465239304041862e+08 -1.725416134225945175e+08 -1.406413308436314821e+09
3.455342667621151486e+04 -3.702512896384665966e+08 -9.524570487532461062e+06 -6.200419325305853039e+07 -1.055671683056446351e+07 5.238264281306081265e+07 -1.725416134225945175e+08 6.407576333567341417e+07 5.311140401390580535e+08
4.074262419846789562e+05 -4.967699732650303841e+09 -9.184189890831978619e+07 -4.270263323521983624e+08 -9.589776273751133680e+07 4.719655913972617984e+08 -1.406413308436314821e+09 5.311140401390580535e+08 5.345854110318697929e+09
