# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
6.351057425465591252e+07 3.409323808515870478e+05 -9.419534534348728135e+06 -1.045803895120197348e+07 5.164446252028219402e+07 -3.650651768400383592e+08 5.246412427883331180e+08 -6.156807560329713672e+07 -1.712997324914799035e+08
3.409323808515870478e+05 7.662951417092239353e+03 -6.009643911951682094e+04 -6.910782711401699635e+04 4.528998545679390663e+05 -3.460987153486521449e+06 4.027727913766077254e+06 -2.565310431335800677e+05 -1.015767846715587657e+06
-9.419534534348728135e+06 -6.009643911951682094e+04 1.595646840450227261e+06 1.642387134380658157e+06 -7.704537555134749040e+06 8.838256018256449699e+07 -9.056612408460122347e+07 7.809051158124048263e+06 2.440287245809135213e+07
-1.045803895120197348e+07 -6.910782711401699635e+04 1.642387134380658157e+06 1.848391925745507237e+06 -9.391198974338894710e+06 5.790548909701673687e+07 -9.478868292044584453e+07 9.517108196862680838e+06 3.006376920667931437e+07
5.164446252028219402e+07 4.528998545679390663e+05 -7.704537555134749040e+06 -9.391198974338894710e+06 5.340865204172618687e+07 -1.647081058604112864e+08 4.634480368474604487e+08 -4.957717680071715266e+07 -1.612730001571826637e+08
-3.650651768400383592e+08 -3.460987153486521449e+06 8.838256018256449699e+07 5.790548909701673687e+07 -1.647081058604112864e+08 1.500620967080733681e+10 -4.906014602738740921e+09 1.233046028791673183e+08 2.669514334753275514e+08
5.246412427883331180e+08 4.027727913766077254e+06 -9.056612408460122347e+07 -9.478868292044584453e+07 4.634480368474604487e+08 -4.906014602738740921e+09 5.271712359616356850e+09 -4.222464781752631068e+08 -1.393970121889471531e+09
-6.156807560329713672e+07 -2.565310431335800677e+05 7.809051158124048263e+06 9.517108196862680838e+06 -4.957717680071715266e+07 1.233046028791673183e+08 -4.222464781752631068e+08 6.858202154572924972e+07 1.731685068831272423e+08
-1.712997324914799035e+08 -1.015767846715587657e+06 2.440287245809135213e+07 3.006376920667931437e+07 -1.612730001571826637e+08 2.669514334753275514e+08 -1.393970121889471531e+09 1.731685068831272423e+08 7.224038688547797203e+08
