# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
6.419893852727707475e+07 7.564253006906922110e+02 -9.547358068068061024e+06 -1.057801413743945584e+07 5.254452747261399031e+07 -3.713681458913798928e+08 5.325270354733242989e+08 -6.209977451001610607e+07 -1.728072239369154274e+08
7.564253006906922110e+02 4.161708068413127320e-02 -1.329982286716019360e+02 -1.517484579188892440e+02 1.013376088644027163e+03 -7.805051530558535887e+03 8.916067496571460651e+03 -5.715378247485475640e+02 -2.206862688193813483e+03
-9.547358068068061024e+06 -1.329982286716019360e+02 1.619873268933531595e+06 1.665278719804171240e+06 -7.873096001514326781e+06 8.960930914596024156e+07 -9.207132340512612462e+07 7.903963902677783743e+06 2.469006741278713569e+07
-1.057801413743945584e+07 -1.517484579188892440e+02 1.665278719804171240e+06 1.869116451532699168e+06 -9.548419880407800898e+06 5.902927251407462358e+07 -9.618583794825495780e+07 9.607197342529989779e+06 3.031362533192934468e+07
5.254452747261399031e+07 1.013376088644027163e+03 -7.873096001514326781e+06 -9.548419880407800898e+06 5.459542652571175992e+07 -1.732883358193496764e+08 4.738378117666055560e+08 -5.026109247516835481e+07 -1.632190331127059162e+08
-3.713681458913798928e+08 -7.805051530558535887e+03 8.960930914596024156e+07 5.902927251407462358e+07 -1.732883358193496764e+08 1.506800951282947540e+10 -4.981795860601194382e+09 1.278293724714547545e+08 2.804645483080159426e+08
5.325270354733242989e+08 8.916067496571460651e+03 -9.207132340512612462e+07 -9.618583794825495780e+07 4.738378117666055560e+08 -4.981795860601194382e+09 5.364522974524564743e+09 -4.280778948850414157e+08 -1.411178392621479034e+09
-6.209977451001610607e+07 -5.715378247485475640e+02 7.903963902677783743e+06 9.607197342529989779e+06 -5.026109247516835481e+07 1.278293724714547545e+08 -4.280778948850414157e+08 6.901765756525425613e+07 1.743292295164720714e+08
-1.728072239369154274e+08 -2.206862688193813483e+03 2.469006741278713569e+07 3.031362533192934468e+07 -1.632190331127059162e+08 2.804645483080159426e+08 -1.411178392621479034e+09 1.743292295164720714e+08 7.253372443615113497e+08
