# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
6.420316823452362418e+07 2.617286613801863950e+02 -9.548140619284294546e+06 -1.057874000881355442e+07 5.255010816685544699e+07 -3.714061935337903500e+08 5.325754556908050179e+08 -6.210306745844465494e+07 -1.728162030659435093e+08
2.617286613801863950e+02 5.274784393253349399e-03 -4.591461847130295126e+01 -5.245145864931402002e+01 3.527607631490836866e+02 -2.721187011444289510e+03 3.086767744055054663e+03 -1.981019674616957502e+02 -7.615065216981558933e+02
-9.548140619284294546e+06 -4.591461847130295126e+01 1.620020952410268830e+06 1.665416718128976878e+06 -7.874136893547472544e+06 8.961668360785387456e+07 -9.208052070437254012e+07 7.904550560267940164e+06 2.469177391728442535e+07
-1.057874000881355442e+07 -5.245145864931402002e+01 1.665416718128976878e+06 1.869239494167967001e+06 -9.549380570110186934e+06 5.903589896490468085e+07 -9.619428151057705283e+07 9.607747873467233032e+06 3.031507937870324031e+07
5.255010816685544699e+07 3.527607631490836866e+02 -7.874136893547472544e+06 -9.549380570110186934e+06 5.460287084341528267e+07 -1.733404941813103259e+08 4.739022936760935187e+08 -5.026536708378561586e+07 -1.632307439925647676e+08
-3.714061935337903500e+08 -2.721187011444289510e+03 8.961668360785387456e+07 5.903589896490468085e+07 -1.733404941813103259e+08 1.506837016944234085e+10 -4.982251854408402443e+09 1.278570664636556953e+08 2.805423858995898366e+08
5.325754556908050179e+08 3.086767744055054663e+03 -9.208052070437254012e+07 -9.619428151057705283e+07 4.739022936760935187e+08 -4.982251854408402443e+09 5.365092228649507523e+09 -4.281140687077099681e+08 -1.411280800906404495e+09
-6.210306745844465494e+07 -1.981019674616957502e+02 7.904550560267940164e+06 9.607747873467233032e+06 -5.026536708378561586e+07 1.278570664636556953e+08 -4.281140687077099681e+08 6.902036672213923931e+07 1.743362133278249502e+08
-1.728162030659435093e+08 -7.615065216981558933e+02 2.469177391728442535e+07 3.031507937870324031e+07 -1.632307439925647676e+08 2.805423858995898366e+08 -1.411280800906404495e+09 1.743362133278249502e+08 7.253538116411111355e+08
