# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
6.420411576604688168e+07 1.820430171512058450e+02 -9.548318364379486069e+06 -1.057889981664568745e+07 5.255137973757354170e+07 -3.714145694897632003e+08 5.325862838960106373e+08 -6.210380324155724049e+07 -1.728181187825207114e+08
1.820430171512058450e+02 2.404467034489402195e-03 -3.202874664332718879e+01 -3.654044270435706210e+01 2.438871889856076223e+02 -1.876622515746953013e+03 2.146857580609220804e+03 -1.374338053031815718e+02 -5.314610448964004945e+02
-9.548318364379486069e+06 -3.202874664332718879e+01 1.620054868079143111e+06 1.665447584504591301e+06 -7.874376540541719645e+06 8.961832762912051380e+07 -9.208260169117760658e+07 7.904683775308816694e+06 2.469214625190865248e+07
-1.057889981664568745e+07 -3.654044270435706210e+01 1.665447584504591301e+06 1.869265851727544796e+06 -9.549595538974532858e+06 5.903732407294234633e+07 -9.619613019607686996e+07 9.607869060403270647e+06 3.031537645415755734e+07
5.255137973757354170e+07 2.438871889856076223e+02 -7.874376540541719645e+06 -9.549595538974532858e+06 5.460458250510742515e+07 -1.733522034530528188e+08 4.739169089739929438e+08 -5.026634154714571685e+07 -1.632332915298212469e+08
-3.714145694897632003e+08 -1.876622515746953013e+03 8.961832762912051380e+07 5.903732407294234633e+07 -1.733522034530528188e+08 1.506844717676116753e+10 -4.982351878428976059e+09 1.278631722943148315e+08 2.805584826175851226e+08
5.325862838960106373e+08 2.146857580609220804e+03 -9.208260169117760658e+07 -9.619613019607686996e+07 4.739169089739929438e+08 -4.982351878428976059e+09 5.365218838591848373e+09 -4.281221682757458687e+08 -1.411302484807699442e+09
-6.210380324155724049e+07 -1.374338053031815718e+02 7.904683775308816694e+06 9.607869060403270647e+06 -5.026634154714571685e+07 1.278631722943148315e+08 -4.281221682757458687e+08 6.902096854580824077e+07 1.743377029480947256e+08
-1.728181187825207114e+08 -5.314610448964004945e+02 2.469214625190865248e+07 3.031537645415755734e+07 -1.632332915298212469e+08 2.805584826175851226e+08 -1.411302484807699442e+09 1.743377029480947256e+08 7.253569611524674892e+08
