# m_wdm ombh2 mnu tau nnu ns theta logA omch2
5.274784393253349399e-03 -2.721187011444289510e+03 -4.591461847130295126e+01 -1.981019674616957502e+02 -5.245145864931402002e+01 3.527607631490836866e+02 -7.615065216981558933e+02 2.617286613801863950e+02 3.086767744055054663e+03
-2.721187011444289510e+03 1.506807279724164581e+10 8.962965583614595234e+07 1.278570664636556953e+08 5.902273347544158250e+07 -1.733404941813103259e+08 2.800023108567422032e+08 -3.714061935337903500e+08 -4.981581606999325752e+09
-4.591461847130295126e+01 8.962965583614595234e+07 1.619270066469147336e+06 7.904550560267940164e+06 1.666182244685285259e+06 -7.874136893547472544e+06 2.472499728313483670e+07 -9.548140619284294546e+06 -9.211952340088364482e+07
-1.981019674616957502e+02 1.278570664636556953e+08 7.904550560267940164e+06 6.902036672213923931e+07 9.607747873467233032e+06 -5.026536708378561586e+07 1.743362133278249502e+08 -6.210306745844465494e+07 -4.281140687077099681e+08
-5.245145864931402002e+01 5.902273347544158250e+07 1.666182244685285259e+06 9.607747873467233032e+06 1.868458992941661738e+06 -9.549380570110186934e+06 3.028118063136202842e+07 -1.057874000881355442e+07 -9.615451544909431040e+07
3.527607631490836866e+02 -1.733404941813103259e+08 -7.874136893547472544e+06 -5.026536708378561586e+07 -9.549380570110186934e+06 5.460287084341528267e+07 -1.632307439925647676e+08 5.255010816685544699e+07 4.739022936760935187e+08
-7.615065216981558933e+02 2.800023108567422032e+08 2.472499728313483670e+07 1.743362133278249502e+08 3.028118063136202842e+07 -1.632307439925647676e+08 7.238681504814097881e+08 -1.728162030659435093e+08 -1.409553458650039196e+09
2.617286613801863950e+02 -3.714061935337903500e+08 -9.548140619284294546e+06 -6.210306745844465494e+07 -1.057874000881355442e+07 5.255010816685544699e+07 -1.728162030659435093e+08 6.420316823452362418e+07 5.325754556908050179e+08
3.086767744055054663e+03 -4.981581606999325752e+09 -9.211952340088364482e+07 -4.281140687077099681e+08 -9.615451544909431040e+07 4.739022936760935187e+08 -1.409553458650039196e+09 5.325754556908050179e+08 5.363066168390746117e+09
