# m_wdm ombh2 mnu tau nnu ns theta logA omch2
4.161708068413127320e-02 -7.805051530558535887e+03 -1.329982286716019360e+02 -5.715378247485475640e+02 -1.517484579188892440e+02 1.013376088644027163e+03 -2.206862688193813483e+03 7.564253006906922110e+02 8.916067496571460651e+03
-7.805051530558535887e+03 1.506771214062878036e+10 8.962228137425231934e+07 1.278293724714547545e+08 5.901610702461152524e+07 -1.732883358193496764e+08 2.799244732651683092e+08 -3.713681458913798928e+08 -4.981125613192117691e+09
-1.329982286716019360e+02 8.962228137425231934e+07 1.619122382992410101e+06 7.903963902677783743e+06 1.666044246360479621e+06 -7.873096001514326781e+06 2.472329077863754705e+07 -9.547358068068061024e+06 -9.211032610163722932e+07
-5.715378247485475640e+02 1.278293724714547545e+08 7.903963902677783743e+06 6.901765756525425613e+07 9.607197342529989779e+06 -5.026109247516835481e+07 1.743292295164720714e+08 -6.209977451001610607e+07 -4.280778948850414157e+08
-1.517484579188892440e+02 5.901610702461152524e+07 1.666044246360479621e+06 9.607197342529989779e+06 1.868335950306393905e+06 -9.548419880407800898e+06 3.027972658458813280e+07 -1.057801413743945584e+07 -9.614607188677221537e+07
1.013376088644027163e+03 -1.732883358193496764e+08 -7.873096001514326781e+06 -5.026109247516835481e+07 -9.548419880407800898e+06 5.459542652571175992e+07 -1.632190331127059162e+08 5.254452747261399031e+07 4.738378117666055560e+08
-2.206862688193813483e+03 2.799244732651683092e+08 2.472329077863754705e+07 1.743292295164720714e+08 3.027972658458813280e+07 -1.632190331127059162e+08 7.238515832018100023e+08 -1.728072239369154274e+08 -1.409451050365113735e+09
7.564253006906922110e+02 -3.713681458913798928e+08 -9.547358068068061024e+06 -6.209977451001610607e+07 -1.057801413743945584e+07 5.254452747261399031e+07 -1.728072239369154274e+08 6.419893852727707475e+07 5.325270354733242989e+08
8.916067496571460651e+03 -4.981125613192117691e+09 -9.211032610163722932e+07 -4.280778948850414157e+08 -9.614607188677221537e+07 4.738378117666055560e+08 -1.409451050365113735e+09 5.325270354733242989e+08 5.362496914265803337e+09
