# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
6.415929162761455029e+07 8.563965464019080173e+03 -9.540036118695750833e+06 -1.057117225336057507e+07 5.249230818386857212e+07 -3.710098329520702362e+08 5.320718607148926854e+08 -6.206895712859184295e+07 -1.727220164955341220e+08
8.563965464019080173e+03 5.226280702812658774e+00 -1.506397138529523772e+03 -1.719554944369904888e+03 1.146035188674146411e+04 -8.816724689786786621e+04 1.009555797931188572e+05 -6.468571206948662621e+03 -2.503282906888933940e+04
-9.540036118695750833e+06 -1.506397138529523772e+03 1.618493413424492115e+06 1.663981149680688744e+06 -7.863373775306256488e+06 8.953999462837986648e+07 -9.198502620382599533e+07 7.898484883713239804e+06 2.467392998523170874e+07
-1.057117225336057507e+07 -1.719554944369904888e+03 1.663981149680688744e+06 1.867948360263030045e+06 -9.539385894791251048e+06 5.896637476209530979e+07 -9.610599930957083404e+07 9.602017987331511453e+06 3.029969058012172580e+07
5.249230818386857212e+07 1.146035188674146411e+04 -7.863373775306256488e+06 -9.539385894791251048e+06 5.452600216869326681e+07 -1.727977822466480732e+08 4.732333000583196282e+08 -5.022114354099824280e+07 -1.631081752052311301e+08
-3.710098329520702362e+08 -8.816724689786786621e+04 8.953999462837986648e+07 5.896637476209530979e+07 -1.727977822466480732e+08 1.506458684537427521e+10 -4.977486108815233231e+09 1.275692913807324618e+08 2.797184789979106188e+08
5.320718607148926854e+08 1.009555797931188572e+05 -9.198502620382599533e+07 -9.610599930957083404e+07 4.732333000583196282e+08 -4.977486108815233231e+09 5.359158035071512222e+09 -4.277384325552921295e+08 -1.410202803875837088e+09
-6.206895712859184295e+07 -6.468571206948662621e+03 7.898484883713239804e+06 9.602017987331511453e+06 -5.022114354099824280e+07 1.275692913807324618e+08 -4.277384325552921295e+08 6.899232895209425688e+07 1.742630978332053423e+08
-1.727220164955341220e+08 -2.503282906888933940e+04 2.467392998523170874e+07 3.029969058012172580e+07 -1.631081752052311301e+08 2.797184789979106188e+08 -1.410202803875837088e+09 1.742630978332053423e+08 7.251760148184235096e+08
