# m_wdm ombh2 mnu tau nnu ns theta logA omch2
5.226280702812658774e+00 -8.816724689786786621e+04 -1.506397138529523772e+03 -6.468571206948662621e+03 -1.719554944369904888e+03 1.146035188674146411e+04 -2.503282906888933940e+04 8.563965464019080173e+03 1.009555797931188572e+05
-8.816724689786786621e+04 1.506428947317358017e+10 8.955296685667194426e+07 1.275692913807324618e+08 5.895320927263221145e+07 -1.727977822466480732e+08 2.791784039550629854e+08 -3.710098329520702362e+08 -4.976815861406156540e+09
-1.506397138529523772e+03 8.955296685667194426e+07 1.617742527483370621e+06 7.898484883713239804e+06 1.664746676236997126e+06 -7.863373775306256488e+06 2.470715335108212009e+07 -9.540036118695750833e+06 -9.202402890033710003e+07
-6.468571206948662621e+03 1.275692913807324618e+08 7.898484883713239804e+06 6.899232895209425688e+07 9.602017987331511453e+06 -5.022114354099824280e+07 1.742630978332053423e+08 -6.206895712859184295e+07 -4.277384325552921295e+08
-1.719554944369904888e+03 5.895320927263221145e+07 1.664746676236997126e+06 9.602017987331511453e+06 1.867167859036724782e+06 -9.539385894791251048e+06 3.026579183278051391e+07 -1.057117225336057507e+07 -9.606623324808809161e+07
1.146035188674146411e+04 -1.727977822466480732e+08 -7.863373775306256488e+06 -5.022114354099824280e+07 -9.539385894791251048e+06 5.452600216869326681e+07 -1.631081752052311301e+08 5.249230818386857212e+07 4.732333000583196282e+08
-2.503282906888933940e+04 2.791784039550629854e+08 2.470715335108212009e+07 1.742630978332053423e+08 3.026579183278051391e+07 -1.631081752052311301e+08 7.236903536587221622e+08 -1.727220164955341220e+08 -1.408475461619471788e+09
8.563965464019080173e+03 -3.710098329520702362e+08 -9.540036118695750833e+06 -6.206895712859184295e+07 -1.057117225336057507e+07 5.249230818386857212e+07 -1.727220164955341220e+08 6.415929162761455029e+07 5.320718607148926854e+08
1.009555797931188572e+05 -4.976815861406156540e+09 -9.202402890033710003e+07 -4.277384325552921295e+08 -9.606623324808809161e+07 4.732333000583196282e+08 -1.408475461619471788e+09 5.320718607148926854e+08 5.357131974812750816e+09
