# logA m_wdm mnu nnu ns ombh2 omch2 tau theta
6.420535518151922524e+07 9.053299891940905297e+01 -9.548547901792623103e+06 -1.057910977533489279e+07 5.255301849630292505e+07 -3.714255587434020042e+08 5.326004265778431296e+08 -6.210477273754684627e+07 -1.728206825344386995e+08
9.053299891940905297e+01 6.214275561476593091e-04 -1.586057681755637816e+01 -1.808988474314738326e+01 1.212690838893862662e+02 -9.412140984624464863e+02 1.063904983579755708e+03 -6.869340902043136055e+01 -2.626043117929728510e+02
-9.548547901792623103e+06 -1.586057681755637816e+01 1.620098209889679682e+06 1.665487555987023748e+06 -7.874682114977116697e+06 8.962045247423960268e+07 -9.208528696893307567e+07 7.904856925453281030e+06 2.469263517142139375e+07
-1.057910977533489279e+07 -1.808988474314738326e+01 1.665487555987023748e+06 1.869300777075284161e+06 -9.549874353896776214e+06 5.903920427528215945e+07 -9.619856075317691267e+07 9.608029446400146931e+06 3.031578046141017228e+07
5.255301849630292505e+07 1.212690838893862662e+02 -7.874682114977116697e+06 -9.549874353896776214e+06 5.460677309330180287e+07 -1.733673073974443078e+08 4.739358014857416749e+08 -5.026760343685198575e+07 -1.632366510751239359e+08
-3.714255587434020042e+08 -9.412140984624464863e+02 8.962045247423960268e+07 5.903920427528215945e+07 -1.733673073974443078e+08 1.506854919070062447e+10 -4.982482961747323990e+09 1.278712572841174006e+08 2.805801974891893864e+08
5.326004265778431296e+08 1.063904983579755708e+03 -9.208528696893307567e+07 -9.619856075317691267e+07 4.739358014857416749e+08 -4.982482961747323990e+09 5.365384384020936966e+09 -4.281328131073753834e+08 -1.411331551851234674e+09
-6.210477273754684627e+07 -6.869340902043136055e+01 7.904856925453281030e+06 9.608029446400146931e+06 -5.026760343685198575e+07 1.278712572841174006e+08 -4.281328131073753834e+08 6.902176716360543668e+07 1.743397124148252010e+08
-1.728206825344386995e+08 -2.626043117929728510e+02 2.469263517142139375e+07 3.031578046141017228e+07 -1.632366510751239359e+08 2.805801974891893864e+08 -1.411331551851234674e+09 1.743397124148252010e+08 7.253613933763562441e+08
